date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:01:02	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1907.delayed	(from https://www.hulu.com/movie/quasi-b1c31ae2-34ac-4251-93ed-62181f862353)
20:01:03	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.190f.delayed	(from https://www.hulu.com/movie/rye-lane-e3240081-68ec-4d08-aae9-db1d9f44ccc5)
20:01:03	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1910.delayed	(from https://www.hulu.com/movie/rye-lane-e3240081-68ec-4d08-aae9-db1d9f44ccc5)
20:01:03	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1918.delayed	(from https://www.hulu.com/series/up-here-3cf5b24c-f13d-4943-8c73-e0e27de4cff5)
20:01:03	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1919.delayed	(from https://www.hulu.com/series/up-here-3cf5b24c-f13d-4943-8c73-e0e27de4cff5)
20:01:03	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1920.delayed	(from https://www.hulu.com/series/unprisoned-5b48cecb-15b5-4e06-b475-f2ac5a64bd24)
20:01:03	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1921.delayed	(from https://www.hulu.com/series/unprisoned-5b48cecb-15b5-4e06-b475-f2ac5a64bd24)
20:01:04	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1934.delayed	(from https://www.hulu.com/series/history-of-the-world-part-ii-6c9bcf68-0c93-497a-aa4f-d5215faa9860)
20:01:04	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1935.delayed	(from https://www.hulu.com/series/history-of-the-world-part-ii-6c9bcf68-0c93-497a-aa4f-d5215faa9860)
20:01:04	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.193c.delayed	(from https://www.hulu.com/series/this-fool-18ea1265-5978-41d7-b619-2ad23e075a71)
20:01:04	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.193d.delayed	(from https://www.hulu.com/series/this-fool-18ea1265-5978-41d7-b619-2ad23e075a71)
20:01:04	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1942.delayed	(from https://www.hulu.com/series/extraordinary-e93d439a-4868-4222-a03a-f3f7e2652a9d)
20:01:04	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1943.delayed	(from https://www.hulu.com/series/extraordinary-e93d439a-4868-4222-a03a-f3f7e2652a9d)
20:01:05	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1948.delayed	(from https://www.hulu.com/movie/the-drop-81887fae-8d64-4e4d-a46b-ade9e5b1d41b)
20:01:05	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1949.delayed	(from https://www.hulu.com/movie/the-drop-81887fae-8d64-4e4d-a46b-ade9e5b1d41b)
20:01:05	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.194e.delayed	(from https://www.hulu.com/series/koala-man-ff03d7eb-4315-4d3b-85ec-b9b5158e371c)
20:01:05	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.194f.delayed	(from https://www.hulu.com/series/koala-man-ff03d7eb-4315-4d3b-85ec-b9b5158e371c)
20:01:05	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1957.delayed	(from https://www.hulu.com/series/boris-eng-1aaca086-2749-4e4d-bb5d-cd57dee2c2e4)
20:01:05	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1958.delayed	(from https://www.hulu.com/series/boris-eng-1aaca086-2749-4e4d-bb5d-cd57dee2c2e4)
20:01:06	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.195e.delayed	(from https://www.hulu.com/movie/the-paloni-show-halloween-special-4dc463bf-3651-4732-a922-bd0a78026c71)
20:01:06	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.195f.delayed	(from https://www.hulu.com/movie/the-paloni-show-halloween-special-4dc463bf-3651-4732-a922-bd0a78026c71)
20:01:06	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1969.delayed	(from https://www.hulu.com/series/reboot-e8c26c94-e813-4160-b36e-1b367ebcebe8)
20:01:06	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.196a.delayed	(from https://www.hulu.com/series/reboot-e8c26c94-e813-4160-b36e-1b367ebcebe8)
20:01:07	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1982.delayed	(from https://www.hulu.com/series/ramy-4bcb6c3a-3d9a-4d49-b8e0-57fb7de9c8d6)
20:01:07	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1983.delayed	(from https://www.hulu.com/series/ramy-4bcb6c3a-3d9a-4d49-b8e0-57fb7de9c8d6)
20:01:08	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.198a.delayed	(from https://www.hulu.com/series/wedding-season-7e2e9883-f894-4abb-a734-03cf0ef70966)
20:01:08	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.198b.delayed	(from https://www.hulu.com/series/wedding-season-7e2e9883-f894-4abb-a734-03cf0ef70966)
20:01:08	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1991.delayed	(from https://www.hulu.com/movie/not-okay-4d60a861-5042-4d9e-b5a1-c37b738156af)
20:01:08	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1992.delayed	(from https://www.hulu.com/movie/not-okay-4d60a861-5042-4d9e-b5a1-c37b738156af)
20:01:09	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.199c.delayed	(from https://www.hulu.com/movie/fire-island-c2abb64a-bf06-48fa-8465-c0958e2b8ecd)
20:01:09	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.199d.delayed	(from https://www.hulu.com/movie/fire-island-c2abb64a-bf06-48fa-8465-c0958e2b8ecd)
20:01:09	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.19a3.delayed	(from https://www.hulu.com/series/shoresy-35e7a994-c7e8-4b5d-97d3-e2c8a4d1d75b)
20:01:09	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.19a4.delayed	(from https://www.hulu.com/series/shoresy-35e7a994-c7e8-4b5d-97d3-e2c8a4d1d75b)
20:01:09	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.19aa.delayed	(from https://www.hulu.com/movie/the-valet-ee848d26-cb68-4852-8364-4df3661ab66e)
20:01:10	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.19ab.delayed	(from https://www.hulu.com/movie/the-valet-ee848d26-cb68-4852-8364-4df3661ab66e)
20:01:10	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.19b2.delayed	(from https://www.hulu.com/movie/crush-fcc4d4d2-7edf-484e-966b-fb50025e430a)
20:01:10	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.19b3.delayed	(from https://www.hulu.com/movie/crush-fcc4d4d2-7edf-484e-966b-fb50025e430a)
20:01:10	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.19ba.delayed	(from https://www.hulu.com/series/life-beth-69c7edf5-5c51-4ef6-8506-9188f4ad96ed)
20:01:10	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.19bb.delayed	(from https://www.hulu.com/series/life-beth-69c7edf5-5c51-4ef6-8506-9188f4ad96ed)
20:01:11	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.19c1.delayed	(from https://www.hulu.com/series/how-i-met-your-father-42771fe9-3174-43bc-ab6a-d8c3e618b934)
20:01:11	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.19c2.delayed	(from https://www.hulu.com/series/how-i-met-your-father-42771fe9-3174-43bc-ab6a-d8c3e618b934)
20:01:11	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.19ca.delayed	(from https://www.hulu.com/series/drive-with-swizz-beatz-dfe2a7cb-2b78-4070-ba5d-550bcd59c635)
20:01:11	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.19cb.delayed	(from https://www.hulu.com/series/drive-with-swizz-beatz-dfe2a7cb-2b78-4070-ba5d-550bcd59c635)
20:01:12	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.19d2.delayed	(from https://www.hulu.com/series/brawn-the-impossible-formula-1-story-60c70cb5-439e-41be-af69-29f892b126b7)
20:01:12	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.19d3.delayed	(from https://www.hulu.com/series/brawn-the-impossible-formula-1-story-60c70cb5-439e-41be-af69-29f892b126b7)
20:01:12	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.19d9.delayed	(from https://www.hulu.com/movie/the-lady-bird-diaries-48967c41-c397-47c2-a4b4-b087b7034017)
20:01:12	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.19da.delayed	(from https://www.hulu.com/movie/the-lady-bird-diaries-48967c41-c397-47c2-a4b4-b087b7034017)
20:01:14	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a0e.delayed	(from https://www.hulu.com/series/impact-x-nightline-its-britney-45681ae3-81ea-4df9-94e9-4672f587caec)
20:01:14	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a0f.delayed	(from https://www.hulu.com/series/impact-x-nightline-its-britney-45681ae3-81ea-4df9-94e9-4672f587caec)
20:01:15	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a14.delayed	(from https://www.hulu.com/series/coleen-rooney-the-real-wagatha-story-a4d3ed05-d42f-422c-b2dd-71d9a3c1f3b0)
20:01:15	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a15.delayed	(from https://www.hulu.com/series/coleen-rooney-the-real-wagatha-story-a4d3ed05-d42f-422c-b2dd-71d9a3c1f3b0)
20:01:15	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a18.delayed	(from https://www.hulu.com/movie/monster-inside-americas-most-extreme-haunted-house-cdf56c4b-9d24-435f-9da6-69f1c91d4811)
20:01:15	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a19.delayed	(from https://www.hulu.com/movie/monster-inside-americas-most-extreme-haunted-house-cdf56c4b-9d24-435f-9da6-69f1c91d4811)
20:01:16	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a21.delayed	(from https://www.hulu.com/series/impact-x-nightline-ruby-franke-a-momfluencers-double-life-0a905581-c114-4a70-885b-0af0fea10585)
20:01:16	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a22.delayed	(from https://www.hulu.com/series/impact-x-nightline-ruby-franke-a-momfluencers-double-life-0a905581-c114-4a70-885b-0af0fea10585)
20:01:16	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a27.delayed	(from https://www.hulu.com/series/love-in-fairhope-940cf45a-f269-47d4-bf2f-0dae56fdba85)
20:01:16	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a28.delayed	(from https://www.hulu.com/series/love-in-fairhope-940cf45a-f269-47d4-bf2f-0dae56fdba85)
20:01:16	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a30.delayed	(from https://www.hulu.com/series/never-let-him-go-a04d05c1-cd8e-4aba-9475-d110abbdc1d3)
20:01:16	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a31.delayed	(from https://www.hulu.com/series/never-let-him-go-a04d05c1-cd8e-4aba-9475-d110abbdc1d3)
20:01:17	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a37.delayed	(from https://www.hulu.com/movie/trap-jazz-8e800478-3707-47ae-b39f-2838d33b6d00)
20:01:17	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a38.delayed	(from https://www.hulu.com/movie/trap-jazz-8e800478-3707-47ae-b39f-2838d33b6d00)
20:01:17	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a3f.delayed	(from https://www.hulu.com/series/demons-saviors-05b16187-192e-40f3-b65a-399ac01f4f2a)
20:01:17	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a40.delayed	(from https://www.hulu.com/series/demons-saviors-05b16187-192e-40f3-b65a-399ac01f4f2a)
20:01:18	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a48.delayed	(from https://www.hulu.com/series/mother-undercover-5d36dd21-7b05-4a22-8842-827eb785539d)
20:01:18	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a49.delayed	(from https://www.hulu.com/series/mother-undercover-5d36dd21-7b05-4a22-8842-827eb785539d)
20:01:18	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a51.delayed	(from https://www.hulu.com/series/the-ashley-madison-affair-fc03be18-6dc9-4047-9be3-111e2bc962ef)
20:01:18	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a52.delayed	(from https://www.hulu.com/series/the-ashley-madison-affair-fc03be18-6dc9-4047-9be3-111e2bc962ef)
20:01:19	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a5d.delayed	(from https://www.hulu.com/movie/cma-fest-50-years-of-fan-fair-30e4f905-f9e3-4551-a1b0-71396d9b1cc7)
20:01:19	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a5e.delayed	(from https://www.hulu.com/movie/cma-fest-50-years-of-fan-fair-30e4f905-f9e3-4551-a1b0-71396d9b1cc7)
20:01:19	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a68.delayed	(from https://www.hulu.com/series/secret-chef-93e19121-6bd7-4b70-92b7-9ce22228459d)
20:01:19	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a69.delayed	(from https://www.hulu.com/series/secret-chef-93e19121-6bd7-4b70-92b7-9ce22228459d)
20:01:20	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a6f.delayed	(from https://www.hulu.com/movie/anthem-6b25fac9-da2b-45a3-8e09-e4156b0471cc)
20:01:20	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a70.delayed	(from https://www.hulu.com/movie/anthem-6b25fac9-da2b-45a3-8e09-e4156b0471cc)
20:01:20	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a78.delayed	(from https://www.hulu.com/series/secrets-sisterhood-the-sozahdahs-b2045eb9-b5d2-4f7f-8f66-ce06853af9ca)
20:01:20	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a79.delayed	(from https://www.hulu.com/series/secrets-sisterhood-the-sozahdahs-b2045eb9-b5d2-4f7f-8f66-ce06853af9ca)
20:01:20	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a7e.delayed	(from https://www.hulu.com/series/the-age-of-influence-69eeeb12-2e7c-4eb6-bbb4-a03778e8c36c)
20:01:20	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a7f.delayed	(from https://www.hulu.com/series/the-age-of-influence-69eeeb12-2e7c-4eb6-bbb4-a03778e8c36c)
20:01:21	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a88.delayed	(from https://www.hulu.com/series/drag-me-to-dinner-65f8623a-d8a4-4b98-a5fe-15c5261e3f92)
20:01:21	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a89.delayed	(from https://www.hulu.com/series/drag-me-to-dinner-65f8623a-d8a4-4b98-a5fe-15c5261e3f92)
20:01:21	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a90.delayed	(from https://www.hulu.com/series/the-randall-scandal-love-loathing-and-vanderpump-d16b1d20-9646-43f0-adbc-cf68d1873274)
20:01:21	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a91.delayed	(from https://www.hulu.com/series/the-randall-scandal-love-loathing-and-vanderpump-d16b1d20-9646-43f0-adbc-cf68d1873274)
20:01:22	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a96.delayed	(from https://www.hulu.com/movie/queenmaker-the-making-of-an-it-girl-c2adbc4f-1c8c-4998-be56-87d25bcd8030)
20:01:22	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a97.delayed	(from https://www.hulu.com/movie/queenmaker-the-making-of-an-it-girl-c2adbc4f-1c8c-4998-be56-87d25bcd8030)
20:01:22	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1a9d.delayed	(from https://www.hulu.com/series/aaron-carter-the-little-prince-of-pop-e8961b3f-6d7a-45c6-a66a-3a803ca3bb29)
20:01:22	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1a9e.delayed	(from https://www.hulu.com/series/aaron-carter-the-little-prince-of-pop-e8961b3f-6d7a-45c6-a66a-3a803ca3bb29)
20:01:22	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1aa3.delayed	(from https://www.hulu.com/series/grand-knighthawk-infiltrating-the-kkk-9e33239e-82bc-4cdc-a413-75fb6a315498)
20:01:22	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1aa4.delayed	(from https://www.hulu.com/series/grand-knighthawk-infiltrating-the-kkk-9e33239e-82bc-4cdc-a413-75fb6a315498)
20:01:23	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1aaa.delayed	(from https://www.hulu.com/series/algiers-america-b3ed01e0-2d84-489d-8934-7df9e06513ec)
20:01:23	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1aab.delayed	(from https://www.hulu.com/series/algiers-america-b3ed01e0-2d84-489d-8934-7df9e06513ec)
20:01:23	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1ab0.delayed	(from https://www.hulu.com/series/til-death-do-us-part-kourtney-travis-76fc873c-72e0-4225-a176-9ff51957aa09)
20:01:23	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1ab1.delayed	(from https://www.hulu.com/series/til-death-do-us-part-kourtney-travis-76fc873c-72e0-4225-a176-9ff51957aa09)
20:01:23	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1ab6.delayed	(from https://www.hulu.com/series/pretty-baby-brooke-shields-057789b3-86e3-47a1-93f3-c66ccab44a9c)
20:01:23	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1ab7.delayed	(from https://www.hulu.com/series/pretty-baby-brooke-shields-057789b3-86e3-47a1-93f3-c66ccab44a9c)
20:01:24	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.1abd.delayed	(from https://www.hulu.com/series/fright-krewe-5a4a40ec-2b8d-4c36-9514-ffded63ccc1d)
20:01:24	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.1abe.delayed	(from https://www.hulu.com/series/fright-krewe-5a4a40ec-2b8d-4c36-9514-ffded63ccc1d)
